driver_id,date,hours_driven,distance_km,overworked
672,1990-07-30,4,303,False
838,2017-10-25,14,679,True
543,2019-08-05,9,110,False
959,1990-02-14,10,205,False
32,1984-07-31,9,800,False
163,2018-07-14,14,324,True
977,1988-09-27,4,346,False
547,2025-02-28,5,366,False
181,1971-10-30,10,717,False
432,2013-07-31,12,716,True
115,1997-07-26,7,547,False
494,2001-05-16,13,720,True
684,1980-03-19,5,487,False
723,1989-06-26,4,336,False
843,1988-09-27,10,325,False
967,1973-05-06,12,287,True
955,2011-07-13,14,662,True
882,2018-10-25,6,688,False
477,2024-02-09,10,338,False
808,1998-08-31,5,58,False
433,1971-04-22,5,415,False
209,2006-01-16,12,545,True
586,2004-10-14,14,81,True
734,1983-02-27,7,126,False
26,2016-06-27,7,707,False
655,2009-02-06,12,736,True
441,2020-05-08,7,212,False
418,1986-04-26,4,306,False
836,1995-12-23,7,215,False
482,1984-11-23,9,503,False
258,1980-12-30,9,122,False
53,1998-08-12,14,424,True
451,1983-09-04,7,313,False
88,1975-11-03,13,241,True
744,2020-11-10,9,307,False
386,2025-09-24,8,56,False
874,2024-07-24,14,125,True
456,2006-03-12,9,56,False
671,1985-04-28,6,205,False
684,1986-12-29,10,560,False
340,2013-06-25,6,525,False
183,2001-06-08,5,195,False
764,2010-12-29,14,409,True
502,2003-04-03,5,643,False
160,2014-12-22,12,180,True
465,2019-11-22,14,674,True
474,2010-09-08,12,247,True
926,2006-05-21,12,530,True
632,1970-08-29,5,592,False
29,2020-06-18,12,510,True
648,1999-08-13,13,164,True
505,1976-06-03,13,265,True
376,1973-04-27,5,255,False
475,1992-04-24,9,467,False
555,2025-10-29,12,247,True
15,1985-02-19,14,173,True
825,2018-08-31,13,780,True
327,2009-06-17,7,78,False
973,1990-10-07,14,189,True
119,2025-02-14,4,490,False
234,2018-05-05,11,731,True
739,1971-04-29,6,239,False
219,2018-06-17,10,686,False
97,1991-01-12,14,228,True
415,2020-07-07,9,520,False
424,2016-08-13,11,316,True
471,1985-03-17,12,656,True
907,2006-12-29,12,82,True
202,2012-11-06,7,89,False
738,2020-04-19,4,170,False
473,1987-12-25,10,477,False
95,1995-02-10,4,720,False
919,2025-01-03,14,595,True
454,1980-02-01,10,68,False
125,1979-06-24,12,221,True
842,1982-03-17,4,208,False
776,2023-02-08,4,598,False
512,2013-04-01,14,190,True
794,1999-07-01,14,605,True
310,1974-06-02,5,344,False
973,1998-05-25,11,732,True
930,2016-08-21,5,370,False
794,2006-08-05,4,281,False
225,1979-02-26,10,321,False
762,2026-03-01,7,538,False
268,1971-01-19,12,567,True
127,1993-02-23,4,365,False
889,2010-12-25,11,294,True
35,1971-04-28,12,471,True
221,2014-02-27,4,219,False
588,1986-12-01,13,244,True
578,1990-08-27,4,707,False
914,2013-01-19,4,679,False
714,1992-07-02,7,510,False
944,2010-08-08,10,236,False
58,2016-07-04,7,320,False
218,2025-10-09,13,790,True
653,1977-03-27,5,689,False
872,1998-06-09,7,293,False
437,1994-04-03,6,142,False
42,1987-04-27,5,126,False
164,1993-10-30,9,57,False
349,2014-05-20,11,371,True
792,2013-07-24,8,543,False
976,2000-07-09,6,93,False
629,2026-05-28,4,714,False
936,2005-06-11,8,769,False
191,2024-04-06,13,431,True
589,1975-07-26,14,187,True
75,2010-09-06,7,254,False
761,1974-04-18,13,738,True
661,2010-02-11,12,145,True
952,2012-08-22,12,545,True
968,1981-08-19,4,271,False
62,2022-05-08,7,247,False
451,1997-05-12,5,65,False
369,2019-06-12,4,652,False
674,2013-11-22,14,275,True
417,2013-07-16,8,330,False
908,1970-10-20,6,326,False
29,1985-01-06,4,375,False
678,1984-12-15,7,183,False
775,2009-12-29,6,736,False
90,1979-12-17,8,762,False
61,2007-01-02,7,411,False
375,1994-01-16,5,625,False
309,1983-08-29,8,635,False
940,2018-11-30,7,464,False
555,1982-09-12,4,636,False
491,2003-03-07,9,232,False
972,2014-12-06,4,88,False
571,1993-04-16,7,453,False
293,2015-05-02,7,446,False
586,1974-06-07,7,143,False
613,2022-02-21,8,347,False
828,1974-10-30,6,703,False
765,1981-09-01,4,535,False
144,1991-03-19,8,450,False
458,2010-11-02,5,653,False
28,1995-06-11,13,238,True
975,2013-01-03,8,225,False
287,1983-12-18,5,342,False
729,2013-05-20,10,391,False
57,2024-03-21,13,483,True
745,1977-02-07,11,763,True
598,1982-08-15,14,565,True
547,1994-04-30,6,642,False
129,1985-12-14,10,690,False
194,1998-03-30,10,657,False
895,1992-03-13,13,192,True
535,2025-08-13,11,652,True
464,2004-10-10,12,324,True
322,2015-01-31,4,414,False
996,2006-12-15,14,263,True
297,1990-04-13,8,686,False
172,2017-06-17,14,587,True
738,2005-02-26,5,613,False
821,2007-02-03,6,663,False
763,1998-12-20,8,280,False
287,1996-09-05,5,391,False
935,2011-03-04,14,689,True
555,1997-04-15,11,474,True
823,2016-03-06,9,113,False
575,2001-06-04,4,762,False
866,1982-12-25,6,313,False
277,2019-07-26,11,401,True
525,1975-09-29,11,305,True
875,1975-03-28,8,760,False
784,2000-05-04,7,260,False
389,1975-07-18,11,141,True
302,1994-08-25,12,435,True
368,1992-12-01,4,768,False
260,1987-04-11,13,704,True
847,1975-11-20,12,117,True
282,1981-06-21,7,337,False
758,1976-01-26,14,501,True
960,1978-03-08,12,161,True
361,2026-03-18,12,461,True
350,2003-10-29,6,702,False
731,1977-08-03,4,397,False
558,1970-03-22,13,219,True
542,1970-06-28,13,707,True
73,1992-10-21,6,481,False
395,2018-05-28,10,362,False
211,2010-04-26,9,773,False
632,2009-03-28,4,553,False
441,1982-11-22,8,306,False
554,1999-10-10,9,115,False
915,2004-05-06,11,717,True
260,1981-07-11,12,253,True
355,1978-08-09,8,624,False
82,2017-12-10,9,121,False
405,2020-06-03,14,620,True
422,1976-03-26,10,641,False
542,1992-03-18,14,259,True
506,1991-08-05,6,526,False
71,1995-12-20,11,708,True
7,2014-02-04,13,450,True
474,2018-09-26,12,333,True
593,1983-08-26,5,417,False
199,2007-12-02,6,530,False
575,1979-11-02,5,247,False
315,1999-12-19,14,794,True
340,1986-02-13,4,297,False
965,2005-11-01,14,536,True
898,2020-11-30,5,275,False
142,2018-07-26,7,352,False
494,2021-03-13,7,367,False
125,1976-10-03,14,230,True
610,2020-01-24,9,308,False
490,2007-04-15,13,659,True
279,1995-06-01,12,482,True
561,1998-08-10,11,791,True
513,1995-11-19,9,539,False
534,1992-06-19,5,798,False
610,1976-05-13,11,595,True
420,1977-05-02,12,56,True
611,2020-08-14,12,793,True
78,1992-10-13,4,669,False
208,1984-09-20,9,731,False
135,2004-01-29,5,431,False
187,2004-06-27,12,164,True
378,1988-04-08,13,427,True
6,2002-10-02,7,313,False
979,2006-09-08,5,427,False
675,2023-06-14,7,557,False
722,2015-08-23,9,222,False
185,1998-06-10,12,182,True
142,2015-01-04,6,373,False
244,2025-04-13,14,351,True
621,1996-12-29,6,145,False
27,1980-07-02,13,421,True
732,1991-08-02,6,710,False
156,1970-01-26,13,234,True
115,2003-08-19,6,188,False
891,1972-08-09,5,57,False
782,1972-02-10,5,692,False
612,1990-04-07,13,303,True
154,2015-12-17,11,616,True
389,1997-02-04,12,249,True
798,1976-11-13,7,678,False
704,2018-10-26,14,544,True
130,2010-08-22,11,642,True
40,2013-09-09,14,335,True
854,2008-11-01,5,602,False
691,2016-12-30,14,736,True
35,2010-02-16,7,121,False
45,1975-04-01,13,722,True
708,2025-12-11,12,493,True
978,2002-09-23,10,162,False
737,2006-10-02,6,317,False
654,1974-07-08,4,758,False
792,1989-01-21,8,129,False
835,1978-03-28,5,790,False
748,2018-11-04,8,211,False
219,2024-05-26,5,88,False
452,2007-04-14,14,559,True
963,1997-12-29,11,263,True
995,2014-07-22,10,110,False
837,1991-03-03,4,539,False
810,1991-07-28,12,73,True
352,1993-05-09,7,742,False
610,2017-10-22,7,668,False
289,2008-03-10,10,768,False
759,2024-05-08,8,559,False
604,2016-09-30,13,521,True
170,1982-04-17,11,125,True
650,1971-04-08,6,321,False
90,2017-10-11,10,492,False
345,2020-06-29,7,447,False
775,2019-09-29,4,343,False
225,1995-11-18,5,135,False
387,1986-07-27,11,694,True
423,1981-09-21,12,129,True
929,1978-12-30,12,455,True
391,1990-07-24,5,295,False
47,1994-04-03,9,373,False
552,1996-08-04,13,545,True
242,2001-11-03,13,287,True
593,2002-07-07,8,605,False
80,2025-03-05,12,390,True
584,1976-03-11,13,573,True
485,1994-04-07,10,329,False
299,1979-02-06,5,246,False
909,1980-08-23,11,504,True
538,1978-05-21,4,129,False
541,1974-06-25,12,556,True
964,2006-12-02,11,419,True
193,2013-05-31,10,680,False
162,1987-02-20,6,461,False
580,2005-09-26,5,735,False
49,2003-05-24,6,160,False
515,2010-05-18,8,740,False
970,1986-06-20,12,326,True
237,1986-10-09,7,56,False
924,2019-11-29,6,649,False
543,1975-11-05,10,667,False
303,2003-04-10,6,98,False
164,1985-05-19,12,549,True
841,2025-05-29,5,681,False
636,1998-02-17,6,195,False
927,2023-05-04,11,543,True
395,1994-09-14,13,608,True
582,1992-09-10,9,687,False
696,1989-05-01,5,593,False
183,1980-10-31,7,450,False
299,1970-09-10,8,767,False
322,1974-05-11,13,780,True
121,1988-04-06,6,355,False
476,1972-01-16,6,799,False
439,1978-04-23,9,582,False
389,2004-04-29,10,699,False
758,2023-06-22,9,189,False
422,1991-06-03,5,204,False
88,2001-08-26,14,264,True
295,1973-12-16,12,93,True
296,2013-02-15,8,161,False
437,2006-03-15,14,302,True
139,2019-06-27,4,608,False
87,1991-02-05,5,78,False
874,2023-12-24,11,650,True
272,2022-02-19,13,498,True
673,2000-10-01,11,167,True
637,1974-07-23,13,137,True
334,1981-12-20,12,514,True
809,2018-03-29,14,576,True
885,1989-10-29,4,256,False
199,1991-10-23,6,67,False
617,2016-09-10,4,278,False
679,2014-11-09,10,246,False
880,1994-10-28,4,562,False
275,2007-06-22,12,120,True
231,1974-12-16,12,360,True
852,1993-08-19,12,187,True
639,1980-05-08,6,252,False
397,2003-06-01,4,171,False
536,2024-05-27,9,307,False
113,2022-02-26,6,463,False
80,2000-12-23,12,204,True
162,2006-02-05,6,194,False
116,2017-03-19,8,65,False
646,2008-10-19,10,557,False
562,1997-11-11,6,574,False
597,1999-04-06,6,429,False
279,1980-10-01,7,779,False
802,1977-08-03,12,688,True
117,2018-08-07,11,514,True
578,1996-09-11,12,425,True
733,1985-09-01,12,515,True
208,1971-12-09,11,667,True
799,1992-08-20,9,140,False
294,2024-08-11,5,486,False
491,2007-12-09,11,210,True
379,1978-12-28,14,431,True
732,2004-06-24,14,728,True
500,1979-11-04,7,288,False
178,1984-03-15,10,439,False
807,1995-12-04,13,56,True
888,2013-02-11,10,751,False
594,1970-04-07,11,220,True
177,2002-01-24,12,167,True
877,1977-04-15,9,273,False
170,1992-06-07,5,321,False
618,2015-03-14,9,696,False
966,2012-05-14,7,210,False
334,1988-03-27,8,607,False
107,1976-05-30,12,93,True
613,1991-02-13,9,614,False
483,1998-09-16,9,618,False
188,1970-10-23,5,558,False
797,2023-05-15,11,557,True
621,1985-05-20,5,626,False
26,2009-07-24,8,582,False
37,2014-04-08,9,493,False
850,2021-02-19,10,782,False
518,1974-01-23,8,597,False
85,1979-03-19,13,522,True
88,2009-01-28,7,448,False
222,1974-05-27,14,243,True
548,2019-04-28,11,165,True
119,2006-02-27,7,472,False
796,2019-04-09,12,724,True
599,2025-11-03,12,773,True
688,2019-02-09,12,397,True
631,2013-12-01,6,487,False
374,2000-01-11,12,785,True
168,2010-11-26,12,418,True
629,2018-04-12,7,202,False
271,1984-09-01,14,681,True
777,1999-09-04,14,582,True
712,1983-03-10,7,717,False
437,1981-09-21,11,648,True
309,2020-04-30,7,459,False
221,2023-08-11,12,551,True
54,1973-03-31,7,610,False
346,1999-09-18,12,107,True
801,2001-03-28,7,491,False
725,1974-08-11,11,441,True
948,1992-07-19,14,684,True
102,2022-02-13,11,573,True
940,1979-05-06,8,171,False
6,1973-04-19,14,450,True
984,1992-04-29,8,179,False
471,2013-04-17,9,650,False
368,2021-04-29,6,590,False
521,1985-12-30,5,655,False
100,1997-10-24,4,256,False
153,2015-03-07,5,730,False
541,2020-05-15,13,647,True
771,2001-09-28,8,216,False
843,1994-06-20,12,476,True
602,2014-08-31,13,654,True
410,2015-04-22,10,237,False
309,1980-03-16,9,595,False
213,2013-01-04,14,493,True
332,1975-07-24,7,796,False
436,1974-11-06,9,262,False
543,2005-12-04,6,68,False
260,2008-06-07,4,83,False
828,1993-12-19,10,483,False
255,1998-07-16,4,754,False
494,1991-10-05,13,494,True
593,1997-05-23,4,392,False
608,2026-05-24,11,796,True
697,2010-08-10,7,641,False
893,1994-08-11,12,171,True
207,1974-05-03,9,57,False
659,2001-02-16,9,107,False
520,1981-07-07,9,437,False
24,1993-04-08,5,568,False
674,1996-03-11,9,550,False
458,2000-05-29,6,675,False
569,1975-10-26,5,509,False
200,1971-06-15,5,191,False
357,1997-03-23,6,471,False
851,1975-08-06,12,576,True
654,1975-07-01,4,794,False
197,1985-05-24,13,579,True
175,1988-09-23,14,740,True
580,1990-03-13,4,650,False
452,2013-03-08,5,679,False
171,2007-10-14,13,183,True
966,1997-02-03,9,521,False
89,1980-03-03,6,66,False
984,2006-10-07,13,509,True
583,2017-07-20,9,588,False
41,1984-09-16,10,561,False
352,2012-07-23,6,481,False
408,2002-07-01,11,141,True
658,2006-05-24,11,137,True
559,2004-05-07,8,622,False
429,2017-06-20,10,480,False
96,1982-04-12,12,655,True
151,1984-11-24,14,357,True
91,2026-05-13,7,303,False
814,1982-11-12,9,573,False
609,1974-03-28,9,709,False
265,2024-05-17,5,121,False
913,2020-12-10,14,486,True
737,2021-02-01,8,222,False
62,1986-04-24,4,377,False
709,1987-07-13,13,758,True
523,1996-01-08,8,644,False
704,1980-03-06,12,548,True
557,1988-09-10,8,237,False
101,2007-07-04,9,763,False
102,2002-08-07,6,215,False
35,1998-07-14,11,561,True
673,2008-02-28,11,726,True
463,2017-10-16,8,493,False
137,1996-10-31,14,764,True
379,2024-08-18,11,179,True
25,1974-03-29,4,505,False
283,1982-01-11,14,55,True
14,2000-08-20,9,785,False
142,1981-10-25,5,668,False
802,1995-06-11,13,686,True
580,1995-03-01,13,68,True
169,1995-06-11,10,288,False
365,1988-05-04,6,375,False
225,1970-03-01,12,431,True
446,1996-03-16,6,563,False
762,1976-11-11,11,505,True
683,2021-12-25,9,538,False
374,1989-06-03,6,484,False
327,1979-08-12,9,416,False
289,2003-05-28,6,655,False
300,2004-03-15,12,160,True
310,2003-09-20,7,182,False
694,2022-10-17,6,400,False
923,1982-12-24,12,296,True
655,2016-12-29,5,239,False
993,1986-02-24,4,575,False
969,1992-01-22,7,576,False
784,1984-05-17,4,337,False
747,2018-04-16,14,738,True
903,2007-10-18,7,68,False
513,1993-02-03,8,413,False
231,1970-09-01,14,197,True
994,2026-05-08,5,694,False
581,2010-02-09,11,510,True
594,2017-12-09,9,132,False
297,2024-07-04,8,485,False
377,2005-11-25,6,648,False
56,2016-11-08,7,675,False
492,2022-09-17,9,344,False
110,1983-01-23,13,473,True
423,1971-09-08,5,182,False
124,2004-12-17,7,111,False
23,1970-10-12,11,488,True
732,1977-08-12,11,560,True
555,2007-10-19,11,795,True
444,1993-09-17,14,281,True
271,1993-10-06,14,373,True
422,1982-10-30,12,639,True
349,1971-03-18,8,543,False
474,1972-02-14,6,591,False
815,2023-08-29,12,722,True
614,1995-07-22,7,261,False
307,2013-08-31,12,395,True
811,1985-12-01,12,696,True
105,2020-12-17,4,292,False
554,1984-09-12,7,190,False
43,1995-08-16,11,590,True
51,2002-11-27,14,421,True
347,2022-04-20,14,171,True
410,2017-04-08,7,447,False
878,2006-07-29,13,762,True
179,2002-10-04,9,662,False
161,1986-09-28,12,289,True
784,2017-02-17,6,570,False
61,1990-09-28,6,350,False
496,2009-09-26,13,761,True
879,2006-06-01,9,181,False
266,1974-10-09,6,771,False
416,1991-09-07,8,713,False
662,2005-08-29,6,280,False
66,1994-11-23,7,384,False
752,2011-11-09,11,193,True
267,1973-03-26,10,487,False
963,2014-05-18,11,367,True
712,2024-12-10,8,690,False
236,1978-01-16,12,534,True
599,1975-08-29,11,618,True
15,1987-09-05,10,309,False
837,2024-02-10,14,653,True
569,1987-03-10,10,646,False
928,1980-04-21,8,446,False
414,1978-03-06,14,159,True
604,2019-01-22,14,204,True
612,1985-02-24,12,171,True
877,1985-12-18,4,385,False
223,2008-06-06,7,780,False
461,2018-07-01,9,60,False
196,1999-02-20,10,439,False
975,2003-05-04,10,376,False
287,2022-08-28,12,615,True
489,2023-09-21,14,166,True
345,1995-10-19,6,86,False
988,1981-06-22,5,241,False
703,2007-02-25,13,461,True
55,2008-06-09,12,725,True
398,2012-12-01,8,429,False
446,1984-05-17,13,740,True
343,2005-07-21,7,777,False
373,2012-10-06,14,197,True
981,2006-12-24,5,171,False
670,1988-01-09,11,588,True
61,2012-05-27,8,575,False
860,1994-11-22,14,574,True
966,2020-10-23,13,125,True
210,2008-08-20,10,642,False
356,2019-06-11,8,349,False
372,1981-04-21,14,140,True
850,2021-04-04,6,387,False
49,1979-08-03,11,648,True
597,2026-02-23,9,319,False
227,1972-01-08,4,176,False
236,1978-07-22,6,472,False
287,1978-04-17,10,484,False
393,2004-12-07,12,216,True
165,1990-03-10,8,490,False
297,1996-06-10,6,730,False
217,1982-08-02,4,172,False
417,1999-07-14,13,409,True
676,1995-05-02,9,542,False
570,1994-02-17,7,471,False
723,1980-04-11,10,733,False
120,2025-08-07,11,147,True
447,1974-01-06,14,327,True
461,1994-12-26,13,632,True
208,1993-12-17,14,626,True
979,1970-01-08,13,764,True
915,2008-08-22,14,319,True
644,1990-10-29,8,764,False
137,1978-04-04,9,731,False
241,2017-04-19,4,271,False
89,1993-06-15,12,533,True
374,1986-10-11,13,791,True
225,2008-01-08,11,333,True
960,1995-09-30,14,789,True
650,1983-02-12,10,428,False
223,1975-11-29,7,797,False
533,1985-05-08,14,568,True
841,1972-05-15,6,250,False
376,1984-11-03,14,131,True
643,2023-03-06,12,608,True
22,1980-05-04,12,183,True
336,2005-06-25,4,148,False
25,1990-01-11,10,219,False
776,2004-05-31,11,157,True
301,1976-05-06,6,418,False
628,2015-09-04,8,791,False
71,1972-12-19,7,156,False
925,1982-09-25,7,414,False
449,1986-08-14,12,631,True
796,2012-11-12,4,533,False
56,1973-03-21,7,320,False
326,2020-03-26,6,272,False
389,1982-11-09,14,800,True
311,1976-01-03,10,347,False
811,1988-01-07,11,476,True
803,2001-12-18,11,712,True
487,2004-01-03,10,531,False
453,2006-02-12,8,755,False
584,1985-06-23,8,575,False
979,1990-11-05,11,630,True
164,1995-06-07,14,797,True
363,2015-07-24,6,768,False
760,2004-12-02,11,770,True
27,1970-08-27,11,570,True
72,2009-11-16,14,142,True
451,2015-04-22,9,625,False
95,2013-01-26,8,191,False
20,2011-12-13,4,209,False
988,1999-12-09,4,297,False
572,1978-04-21,13,242,True
173,1976-04-14,7,253,False
474,2008-08-12,14,659,True
15,1990-11-15,10,765,False
464,1977-05-14,4,707,False
852,2021-08-10,4,297,False
921,1971-01-22,4,191,False
297,2017-12-05,12,680,True
933,2001-07-22,13,306,True
603,2020-11-05,10,317,False
637,2015-07-11,12,570,True
125,2007-11-11,9,461,False
476,1982-03-27,14,83,True
357,1998-01-02,14,663,True
970,1972-01-31,4,300,False
733,2016-02-04,9,234,False
514,2014-02-19,6,206,False
300,1987-01-13,13,783,True
766,1999-03-07,11,156,True
997,1993-03-04,14,358,True
31,1984-04-07,11,661,True
998,2015-02-13,11,462,True
494,1985-03-04,12,656,True
804,1983-12-02,8,433,False
757,1985-10-27,14,282,True
549,1997-08-08,13,422,True
126,1993-04-02,8,786,False
342,1995-12-28,14,369,True
693,1992-12-13,5,676,False
70,2019-06-30,9,177,False
483,1972-08-14,8,654,False
721,1994-04-26,9,354,False
940,2005-07-19,13,483,True
118,2009-04-09,6,274,False
621,1976-03-17,12,405,True
289,2022-05-23,7,139,False
498,2014-11-08,7,414,False
660,2019-11-17,5,248,False
819,2012-04-15,5,233,False
577,2025-03-02,8,403,False
100,1979-09-24,13,385,True
634,1981-10-28,11,477,True
324,2024-04-24,4,660,False
819,1976-09-03,14,427,True
962,1987-11-06,13,380,True
265,1992-01-30,8,509,False
143,1985-05-14,9,90,False
598,2002-01-04,5,392,False
257,1992-01-03,9,599,False
393,2018-03-09,8,260,False
10,1986-02-19,11,552,True
339,1999-10-17,4,346,False
266,1998-07-27,10,213,False
37,2001-02-04,13,723,True
808,1993-02-03,11,181,True
847,1996-08-13,9,541,False
551,2005-09-06,6,771,False
675,1996-01-26,13,82,True
728,2001-03-17,4,747,False
822,2002-04-13,12,584,True
782,1972-02-26,13,503,True
181,1970-06-30,7,624,False
29,2007-11-28,10,421,False
499,1984-07-29,7,108,False
121,2004-08-12,11,427,True
633,1979-12-26,12,155,True
327,2023-12-07,14,518,True
574,2003-12-14,7,591,False
896,1978-05-09,12,615,True
962,2012-03-16,4,509,False
118,1970-05-30,7,507,False
471,1987-06-30,9,659,False
185,2024-07-12,11,80,True
662,1987-10-14,9,385,False
912,2003-08-16,14,618,True
985,1998-12-22,5,115,False
710,1989-03-21,6,173,False
443,1999-03-24,14,594,True
472,1973-10-14,12,564,True
182,1984-08-14,4,664,False
919,1986-04-23,4,445,False
936,1981-01-11,7,149,False
200,2013-01-03,12,162,True
865,2014-05-31,10,610,False
70,1983-06-13,12,516,True
730,2008-02-10,6,470,False
591,1972-01-22,12,723,True
311,1974-07-08,11,207,True
605,1973-02-17,13,519,True
344,2001-08-26,5,496,False
479,1973-02-27,10,761,False
191,2019-03-18,12,583,True
720,2024-01-07,4,586,False
861,1997-09-06,5,51,False
18,2009-11-12,4,129,False
540,1979-07-27,13,754,True
474,2026-03-25,7,756,False
913,2016-01-20,14,137,True
610,1978-07-17,8,286,False
61,1995-02-08,9,635,False
449,1992-10-15,10,274,False
134,2005-05-15,12,695,True
40,1988-07-14,11,165,True
942,2003-09-15,14,207,True
761,2015-12-31,11,615,True
127,2017-12-28,11,295,True
700,2004-08-26,13,325,True
490,2001-10-04,5,73,False
289,1991-12-29,11,215,True
756,1970-07-16,11,233,True
266,1990-04-12,9,271,False
515,2021-04-23,9,590,False
433,1988-01-31,9,577,False
530,2015-08-15,7,470,False
894,2004-02-23,13,669,True
349,1976-11-25,8,539,False
276,1977-02-09,10,632,False
902,2006-04-25,4,590,False
604,2020-06-05,7,345,False
13,1989-12-02,9,527,False
285,1984-06-29,12,331,True
357,2008-12-13,13,455,True
811,1992-11-03,9,760,False
172,1980-01-07,5,171,False
83,1982-08-21,7,104,False
87,1992-07-04,13,198,True
138,2007-04-02,13,209,True
186,2023-07-08,6,336,False
275,1993-02-20,4,606,False
205,1977-08-08,11,475,True
111,2023-09-01,7,359,False
44,2010-11-19,5,697,False
659,2005-05-10,6,128,False
96,2010-02-09,14,738,True
807,2006-09-12,10,331,False
26,1991-12-16,9,454,False
847,2011-12-02,4,688,False
464,1986-07-06,7,260,False
323,2019-05-16,5,636,False
817,1972-04-04,12,312,True
33,1974-12-22,5,603,False
843,1989-02-04,4,663,False
897,2019-05-12,6,596,False
988,1991-07-03,10,685,False
505,1978-09-23,10,165,False
794,2023-05-04,7,515,False
377,2009-06-19,11,742,True
334,2015-04-17,11,406,True
285,2001-08-21,8,771,False
219,2025-08-25,9,240,False
939,1994-07-03,13,70,True
916,1973-04-18,11,245,True
332,2013-02-28,10,283,False
795,1999-03-12,4,612,False
459,2014-10-21,12,800,True
507,2021-02-06,4,663,False
250,2009-02-23,12,132,True
77,1980-01-07,4,755,False
317,1988-04-01,8,65,False
906,2016-06-17,10,501,False
123,1983-08-12,11,392,True
917,2000-09-11,10,617,False
64,2010-11-08,5,131,False
286,1985-07-02,7,112,False
418,1970-05-01,9,357,False
579,2016-11-10,5,635,False
132,2019-09-04,6,541,False
515,1989-03-23,14,767,True
911,1991-05-10,11,754,True
643,2001-03-01,8,625,False
596,1973-05-27,9,73,False
945,2020-01-26,13,321,True
776,2026-01-19,12,799,True
402,2004-07-01,6,149,False
323,1974-07-04,9,567,False
833,1972-10-16,14,299,True
559,2013-06-28,14,614,True
155,1990-04-12,12,665,True
208,1994-02-05,13,346,True
158,2000-06-02,6,461,False
404,1995-05-24,6,685,False
94,2007-12-23,7,403,False
217,2009-04-10,4,555,False
287,1972-06-03,8,58,False
957,1990-02-24,7,239,False
324,2022-08-26,8,195,False
424,1994-11-11,6,438,False
992,1992-05-06,10,793,False
554,1977-01-26,5,545,False
388,2020-10-15,6,582,False
35,2010-07-26,14,179,True
53,1978-10-21,5,585,False
826,1984-08-07,13,797,True
722,1995-12-01,11,295,True
850,2025-01-08,14,775,True
946,2010-05-23,13,642,True
306,1970-07-10,5,129,False
233,1996-06-29,8,151,False
62,1970-08-14,4,483,False
885,1997-04-25,9,534,False
752,2011-09-13,9,102,False
373,1983-08-16,6,157,False
52,2006-04-17,7,788,False
843,1991-09-17,7,751,False
852,2017-01-24,9,368,False
518,1972-06-29,7,395,False
225,1973-12-05,9,797,False
969,2020-04-14,11,341,True
885,2021-02-02,9,82,False
881,2022-11-22,7,226,False
316,2019-11-04,4,664,False
599,1981-04-09,4,454,False
704,1993-08-21,6,596,False
783,1970-02-01,5,658,False
555,2024-03-06,14,189,True
974,1974-03-16,12,649,True
726,2003-08-27,14,554,True
98,2004-05-09,11,421,True
173,1998-08-01,11,93,True
498,1991-02-27,4,256,False
769,1985-03-24,9,617,False
45,1978-05-16,9,129,False
489,2003-11-27,11,88,True
172,2013-08-31,4,461,False
451,2004-05-25,12,241,True
333,2003-12-28,14,582,True
308,1981-11-20,11,385,True
561,1995-06-11,13,740,True
957,1993-04-24,9,482,False
910,1985-01-30,9,167,False
911,2021-06-07,11,94,True
866,2007-03-27,6,774,False
492,1976-09-13,14,272,True
406,2024-10-08,13,412,True
59,2014-05-27,13,390,True
302,2021-08-08,6,222,False
6,2021-06-25,14,732,True
633,1972-06-30,10,303,False
345,1978-06-29,13,177,True
381,1989-09-25,4,265,False
507,2014-12-29,12,561,True
468,2016-09-20,13,460,True
333,1983-10-21,4,359,False
785,1999-09-12,10,127,False
53,1973-09-22,6,675,False
583,1998-03-21,14,101,True
79,1976-11-22,7,578,False
723,1977-06-15,12,214,True
966,2009-02-04,13,462,True
906,1975-04-26,6,177,False
271,2006-04-17,12,366,True
17,1986-07-15,5,153,False
290,2004-11-01,6,306,False
505,1977-02-08,8,287,False
919,1976-01-03,4,244,False
475,1985-03-12,12,601,True
74,1977-08-03,4,394,False
48,1994-06-09,13,300,True
86,2022-04-04,5,199,False
772,2025-12-15,10,278,False
696,1993-02-18,9,483,False
527,1982-04-29,5,560,False
943,2007-07-28,5,320,False
912,1977-03-29,11,608,True
863,1990-05-14,14,301,True
416,1991-12-18,5,323,False
511,1986-02-24,6,657,False
750,2008-08-11,8,385,False
459,2011-08-19,7,629,False
370,2020-01-08,11,190,True
333,1982-10-21,13,78,True
639,2001-12-18,12,683,True
67,2015-02-16,6,381,False
194,1985-01-04,12,779,True
98,1975-05-30,6,499,False
330,1988-07-31,12,421,True
129,2020-03-01,12,98,True
518,2016-11-08,10,713,False
679,2020-05-10,12,737,True
359,1971-08-06,6,281,False
622,1990-03-30,11,431,True
25,2006-12-08,12,83,True
208,2010-08-22,10,243,False
990,2017-04-09,14,327,True
859,2009-01-17,11,101,True
613,2008-01-21,10,559,False
576,2012-03-22,5,486,False
640,1973-11-12,12,678,True
444,1988-12-21,9,296,False
541,1994-03-31,11,166,True
858,2000-04-28,13,600,True
849,2014-05-02,4,567,False
832,1999-09-30,13,468,True
844,1997-12-01,6,770,False
984,2011-07-09,10,154,False
